#module: 24
modularity: 0.6108574
No	ID	No. module	Zi	Pi
42	"OTU_67"	0	-0.657417720355048	0.32
43	"OTU_68"	0	0.897361318712481	0
44	"OTU_70"	0	0.242717512789311	0.277777777777778
45	"OTU_72"	17	0	0
46	"OTU_75"	0	0.897361318712481	0.0798611111111109
47	"OTU_81"	0	2.7794622607416	0.0798611111111109
48	"OTU_82"	10	-1.22474487139159	0
49	"OTU_83"	0	-0.902909147576237	0
50	"OTU_84"	0	-0.902909147576237	0
51	"OTU_88"	5	-0.0791669720953888	0
52	"OTU_89"	3	-0.429006167564111	0
53	"OTU_93"	0	-0.657417720355048	0
54	"OTU_96"	8	0.242535625036333	0
55	"OTU_98"	9	1.38975845794461	0
56	"OTU_102"	4	3.33285605981094	0.462809917355372
57	"OTU_103"	1	-0.544514360101262	0.48
58	"OTU_106"	5	1.26667155352622	0
59	"OTU_108"	4	-0.0948373675555959	0
60	"OTU_110"	3	1.38235320659547	0
61	"OTU_111"	1	1.75706717125268	0.3046875
62	"OTU_112"	3	2.65030476850718	0
63	"OTU_115"	1	2.80324059459538	0.0997229916897509
64	"OTU_116"	0	-0.00277391443187783	0
65	"OTU_117"	3	1.56348914401143	0.124444444444444
66	"OTU_118"	0	-0.902909147576237	0
67	"OTU_119"	0	0.242717512789311	0.290123456790123
68	"OTU_121"	3	2.65030476850718	0
69	"OTU_123"	1	-0.753749044769802	0
70	"OTU_124"	1	-0.544514360101262	0
71	"OTU_126"	8	1.33394593769983	0.375
72	"OTU_128"	3	1.20121726917951	0
73	"OTU_129"	0	0.160887037048915	0.21875
74	"OTU_131"	5	2.61251007914783	0.18
75	"OTU_132"	0	1.22468322167407	0.068877551020408
76	"OTU_134"	0	0.570039415750896	0.34375
77	"OTU_135"	11	-0.170813097276083	0
78	"OTU_136"	3	0.476673519515679	0
79	"OTU_137"	0	1.22468322167407	0.068877551020408
80	"OTU_140"	1	1.12936311724706	0.291666666666667
81	"OTU_141"	3	3.73712039300293	0
82	"OTU_143"	3	-0.0667342927321951	0
83	"OTU_144"	0	-0.248265341653067	0
84	"OTU_146"	9	-1.01559271926721	0
85	"OTU_148"	1	-0.544514360101262	0
86	"OTU_150"	0	-0.330095817393463	0.197530864197531
87	"OTU_151"	6	-0.326356975932253	0
88	"OTU_161"	0	0.570039415750896	0
89	"OTU_162"	1	-0.753749044769802	0
90	"OTU_165"	1	-0.335279675432721	0.375
91	"OTU_167"	3	-0.247870230148153	0.32
92	"OTU_170"	1	0.710893747909981	0
93	"OTU_171"	0	-0.902909147576237	0
94	"OTU_174"	0	-0.902909147576237	0
95	"OTU_175"	8	-0.848874687627165	0
96	"OTU_176"	1	1.3385978019156	0
97	"OTU_179"	4	-0.718054354349511	0
98	"OTU_180"	1	0.920128432578521	0
99	"OTU_181"	5	-0.527779813969259	0
100	"OTU_185"	3	1.38235320659547	0
101	"OTU_187"	4	0.52837961923832	0
102	"OTU_188"	11	-1.06758185797552	0
103	"OTU_190"	4	-0.0948373675555959	0
104	"OTU_191"	0	1.22468322167407	0.130796670630202
105	"OTU_194"	1	1.54783248658414	0.142011834319526
106	"OTU_196"	0	-0.16643486591267	0
107	"OTU_197"	1	0.710893747909981	0.197530864197531
108	"OTU_200"	0	2.28847940629922	0.129799891833424
109	"OTU_202"	5	0.818058711652352	0
110	"OTU_206"	0	-0.657417720355048	0
111	"OTU_207"	8	1.33394593769983	0
112	"OTU_208"	3	-0.791278042396028	0
113	"OTU_211"	1	0.710893747909981	0.32
114	"OTU_215"	4	-0.406445860952554	0.444444444444444
115	"OTU_216"	1	-0.126044990764181	0
116	"OTU_225"	0	-0.16643486591267	0.355029585798816
117	"OTU_226"	4	-0.0948373675555959	0.48
118	"OTU_232"	0	0.406378464270104	0.255
119	"OTU_238"	9	1.87082869338697	0
120	"OTU_240"	9	0.427617987059879	0
121	"OTU_242"	1	-0.753749044769802	0.5
122	"OTU_244"	3	1.20121726917951	0
123	"OTU_245"	4	-0.718054354349511	0
124	"OTU_248"	5	-0.97639265584313	0
125	"OTU_267"	1	-0.126044990764181	0
126	"OTU_269"	4	-0.0948373675555959	0.489795918367347
127	"OTU_270"	6	-0.924678098474716	0
128	"OTU_273"	1	-0.335279675432721	0
129	"OTU_276"	3	-0.791278042396028	0
130	"OTU_277"	0	-0.902909147576237	0
131	"OTU_285"	1	0.920128432578521	0.18
132	"OTU_292"	1	-0.126044990764181	0
133	"OTU_297"	0	0.160887037048915	0.124444444444444
134	"OTU_301"	0	-0.902909147576237	0
135	"OTU_302"	0	-0.0846043901722741	0.152777777777778
136	"OTU_304"	0	0.0790565613085185	0
137	"OTU_307"	1	-0.753749044769802	0
138	"OTU_310"	6	2.0669275142376	0.493827160493827
139	"OTU_312"	0	-0.902909147576237	0
140	"OTU_326"	0	-0.902909147576237	0
141	"OTU_329"	11	-1.06758185797552	0
142	"OTU_335"	0	0.4882089400105	0.18
143	"OTU_338"	0	-0.248265341653067	0.314049586776859
144	"OTU_343"	1	-0.753749044769802	0
145	"OTU_347"	1	-0.753749044769802	0
146	"OTU_349"	8	-0.848874687627165	0
147	"OTU_350"	0	-0.739248196095445	0
148	"OTU_354"	3	-0.429006167564111	0
149	"OTU_363"	3	-0.61014210498007	0
150	"OTU_364"	13	0	0
151	"OTU_365"	1	-0.753749044769802	0
152	"OTU_371"	0	-0.411926293133859	0.21875
153	"OTU_382"	3	0.838945394347596	0
154	"OTU_385"	4	-0.406445860952554	0.444444444444444
155	"OTU_388"	3	-0.61014210498007	0
156	"OTU_390"	1	-0.753749044769802	0
157	"OTU_394"	1	-0.544514360101262	0
158	"OTU_402"	0	-0.657417720355048	0
159	"OTU_403"	0	-0.575587244614652	0
160	"OTU_405"	0	-0.575587244614652	0
161	"OTU_407"	1	-0.753749044769802	0.5
162	"OTU_415"	2	-0.437454952714986	0.5
163	"OTU_416"	0	-0.739248196095445	0
164	"OTU_420"	6	-0.924678098474716	0.5
165	"OTU_423"	9	-0.0534522483824849	0
166	"OTU_433"	6	-0.326356975932253	0.611111111111111
167	"OTU_435"	0	-0.902909147576237	0
168	"OTU_438"	3	0.114401644683763	0
169	"OTU_440"	1	-0.544514360101262	0
170	"OTU_441"	2	-0.247081038107538	0.444444444444444
171	"OTU_443"	2	0.133666791107357	0.32
172	"OTU_444"	0	-0.248265341653067	0
173	"OTU_449"	8	-0.848874687627165	0
174	"OTU_462"	9	-0.0534522483824849	0
175	"OTU_464"	3	-0.247870230148153	0
176	"OTU_465"	0	1.14285274593367	0.0713305898491086
177	"OTU_467"	0	-0.902909147576237	0
178	"OTU_468"	0	-0.657417720355048	0.32
179	"OTU_473"	1	-0.335279675432721	0
180	"OTU_478"	6	1.46860639169514	0
181	"OTU_482"	5	0.818058711652352	0
182	"OTU_483"	2	0.895162449537147	0.197530864197531
183	"OTU_487"	3	0.114401644683763	0
184	"OTU_495"	0	-0.902909147576237	0
185	"OTU_496"	4	-0.718054354349511	0
186	"OTU_501"	13	0	0
187	"OTU_504"	2	-0.0567071235000908	0
188	"OTU_507"	2	-0.247081038107538	0
189	"OTU_508"	2	-0.437454952714986	0
190	"OTU_511"	0	-0.493756768874256	0.375
191	"OTU_513"	0	-0.902909147576237	0
192	"OTU_514"	3	0.114401644683763	0
193	"OTU_527"	0	-0.575587244614652	0.277777777777778
194	"OTU_529"	3	-0.61014210498007	0
195	"OTU_540"	1	-0.753749044769802	0
196	"OTU_543"	0	-0.00277391443187783	0
197	"OTU_544"	1	0.0831896939043593	0
198	"OTU_561"	2	-0.247081038107538	0
199	"OTU_563"	2	-0.437454952714986	0
200	"OTU_576"	3	0.476673519515679	0
201	"OTU_578"	3	-0.61014210498007	0
202	"OTU_579"	0	-0.902909147576237	0
203	"OTU_584"	0	0.897361318712481	0
204	"OTU_597"	11	1.17434004377307	0
205	"OTU_604"	0	-0.00277391443187783	0
206	"OTU_608"	2	0.133666791107357	0.32
207	"OTU_622"	1	-0.126044990764181	0.5
208	"OTU_623"	4	-0.0948373675555959	0
209	"OTU_628"	1	-0.753749044769802	0
210	"OTU_630"	2	-0.437454952714986	0
211	"OTU_635"	15	0	0
212	"OTU_644"	2	-0.437454952714986	0
213	"OTU_664"	0	-0.739248196095445	0.375
214	"OTU_677"	0	0.897361318712481	0
215	"OTU_681"	3	-0.791278042396028	0
216	"OTU_683"	2	-0.437454952714986	0
217	"OTU_684"	2	-0.437454952714986	0
218	"OTU_685"	2	0.514414620322252	0.244897959183674
219	"OTU_689"	4	-0.0948373675555959	0.375
220	"OTU_695"	4	1.15159660603224	0.462809917355372
221	"OTU_713"	0	-0.493756768874256	0
222	"OTU_715"	3	-0.791278042396028	0
223	"OTU_716"	6	-0.924678098474716	0
224	"OTU_721"	2	-0.437454952714986	0
225	"OTU_724"	4	-0.718054354349511	0
226	"OTU_732"	3	-0.791278042396028	0
227	"OTU_740"	3	-0.61014210498007	0
228	"OTU_741"	0	-0.657417720355048	0
229	"OTU_758"	0	-0.00277391443187783	0
230	"OTU_759"	3	-0.791278042396028	0
231	"OTU_761"	2	0.895162449537147	0.197530864197531
232	"OTU_774"	1	-0.544514360101262	0.5
233	"OTU_776"	20	0	0
234	"OTU_790"	2	-0.437454952714986	0
235	"OTU_797"	1	-0.753749044769802	0
236	"OTU_799"	2	7.17750163158291	0.505416981607458
237	"OTU_807"	0	-0.657417720355048	0
238	"OTU_817"	2	0.133666791107357	0
239	"OTU_841"	0	-0.411926293133859	0
240	"OTU_842"	2	-0.437454952714986	0.5
241	"OTU_850"	0	-0.902909147576237	0
242	"OTU_886"	3	-0.429006167564111	0
243	"OTU_891"	2	0.133666791107357	0
244	"OTU_892"	2	4.3218929124712	0.425925925925926
245	"OTU_911"	2	0.133666791107357	0
246	"OTU_922"	2	-0.247081038107538	0
247	"OTU_924"	0	-0.493756768874256	0.375
248	"OTU_940"	2	-0.0567071235000908	0.375
249	"OTU_944"	11	0.277571283073635	0
250	"OTU_958"	0	1.47017464889526	0
251	"OTU_961"	2	-0.437454952714986	0
252	"OTU_983"	2	-0.437454952714986	0.5
253	"OTU_985"	1	0.0831896939043593	0
254	"OTU_999"	0	-0.00277391443187783	0
255	"OTU_1014"	2	-0.437454952714986	0
256	"OTU_1017"	1	-0.544514360101262	0
257	"OTU_1020"	2	-0.437454952714986	0
258	"OTU_1021"	2	-0.247081038107538	0
259	"OTU_1039"	2	-0.437454952714986	0
260	"OTU_1046"	11	0.0533790928987759	0.21875
261	"OTU_1061"	0	-0.902909147576237	0
262	"OTU_1078"	2	0.133666791107357	0
263	"OTU_1091"	2	-0.247081038107538	0
264	"OTU_1092"	2	-0.247081038107538	0
265	"OTU_1101"	0	0.570039415750896	0
266	"OTU_1119"	0	-0.739248196095445	0
267	"OTU_1140"	2	0.133666791107357	0.32
268	"OTU_1172"	3	-0.791278042396028	0
269	"OTU_1173"	2	-0.437454952714986	0
270	"OTU_1190"	2	-0.437454952714986	0
271	"OTU_1202"	3	-0.429006167564111	0
272	"OTU_1203"	0	0.242717512789311	0
273	"OTU_1211"	2	-0.247081038107538	0
274	"OTU_1228"	2	-0.0567071235000908	0
275	"OTU_1251"	11	-1.06758185797552	0
276	"OTU_1253"	1	-0.544514360101262	0.611111111111111
277	"OTU_1265"	23	0	0
278	"OTU_1278"	2	-0.0567071235000908	0
279	"OTU_1298"	3	-0.791278042396028	0
280	"OTU_1313"	3	-0.429006167564111	0
281	"OTU_1337"	2	-0.437454952714986	0.5
282	"OTU_1360"	1	2.17553654058976	0.1171875
283	"OTU_1370"	5	-0.97639265584313	0
284	"OTU_1382"	0	-0.0846043901722741	0.152777777777778
285	"OTU_1387"	2	-0.437454952714986	0
286	"OTU_1396"	2	-0.0567071235000908	0
287	"OTU_1434"	2	0.704788534929699	0
288	"OTU_1479"	2	0.514414620322252	0
289	"OTU_1487"	2	-0.247081038107538	0
290	"OTU_1504"	22	0	0
291	"OTU_1513"	2	2.60852768100417	0.37603305785124
292	"OTU_1589"	2	-0.437454952714986	0.5
293	"OTU_1610"	8	-0.848874687627165	0
294	"OTU_1684"	2	-0.437454952714986	0
295	"OTU_1728"	2	0.133666791107357	0
296	"OTU_1769"	2	0.324040705714804	0
297	"OTU_1773"	2	-0.437454952714986	0
298	"OTU_1802"	21	0	0
299	"OTU_1826"	1	-0.753749044769802	0
300	"OTU_1835"	2	-0.247081038107538	0
301	"OTU_1841"	20	0	0
302	"OTU_1862"	22	0	0
303	"OTU_1934"	3	-0.429006167564111	0
304	"OTU_1947"	2	-0.437454952714986	0
305	"OTU_1988"	0	0.160887037048915	0
306	"OTU_2027"	2	-0.437454952714986	0
307	"OTU_2155"	2	-0.437454952714986	0
308	"OTU_2172"	2	1.65665810796694	0.32
309	"OTU_2191"	3	-0.791278042396028	0
310	"OTU_2230"	2	-0.437454952714986	0.5
311	"OTU_2293"	11	1.39853223394793	0
312	"OTU_2303"	9	-1.01559271926721	0
313	"OTU_2304"	2	-0.437454952714986	0
314	"OTU_2412"	5	-0.97639265584313	0
315	"OTU_2591"	2	0.324040705714804	0.277777777777778
316	"OTU_2793"	2	-0.0567071235000908	0
317	"OTU_2932"	0	-0.657417720355048	0.32
318	"OTU_2944"	2	-0.437454952714986	0
319	"OTU_3148"	0	-0.739248196095445	0
320	"OTU_3284"	0	-0.902909147576237	0
321	"OTU_3446"	1	-0.753749044769802	0
322	"OTU_3634"	0	3.27044511518397	0.13265306122449
323	"OTU_3754"	2	-0.437454952714986	0
324	"OTU_3822"	7	0	0
325	"OTU_3895"	23	0	0
326	"OTU_4163"	3	-0.429006167564111	0
327	"OTU_4247"	1	1.96630185592122	0.124444444444444
328	"OTU_4524"	0	-0.739248196095445	0
329	"OTU_4687"	1	-0.753749044769802	0.5
330	"OTU_5062"	7	0	0
331	"OTU_5155"	0	-0.0846043901722741	0.357142857142857
332	"OTU_5625"	2	-0.247081038107538	0
333	"OTU_5678"	9	-1.01559271926721	0.5
334	"OTU_5730"	3	0.295537582099721	0
335	"OTU_5766"	10	0.816496580927726	0
336	"OTU_5886"	11	0.725955663423352	0
337	"OTU_6522"	1	-0.544514360101262	0.444444444444444
338	"OTU_6597"	0	-0.821078671835841	0
339	"OTU_6608"	0	-0.739248196095445	0
340	"OTU_7063"	11	-0.6191974776258	0
341	"OTU_7423"	19	0	0
342	"OTU_7456"	0	0.651869891491293	0.387573964497041
343	"OTU_7888"	1	0.0831896939043593	0.567901234567901
344	"OTU_7905"	2	-0.437454952714986	0
345	"OTU_8043"	13	0	0
346	"OTU_8100"	11	-0.843389667800659	0
347	"OTU_8145"	2	0.133666791107357	0
348	"OTU_8148"	1	-0.544514360101262	0
349	"OTU_8325"	21	0	0
350	"OTU_8377"	0	-0.902909147576237	0
351	"OTU_8379"	2	1.08553636414459	0
352	"OTU_8598"	1	0.0831896939043593	0.277777777777778
353	"OTU_8801"	18	0	0
354	"OTU_8849"	5	-0.97639265584313	0
355	"OTU_8875"	11	-1.29177404815038	0
356	"OTU_8943"	0	-0.902909147576237	0
357	"OTU_8971"	2	-0.247081038107538	0
358	"OTU_9189"	3	-0.791278042396028	0
359	"OTU_9679"	7	-0.866025403784439	0
360	"OTU_9746"	14	0	0
361	"OTU_9779"	6	0.271964146610211	0.5
362	"OTU_9905"	7	1.73205080756888	0
363	"OTU_9957"	0	-0.16643486591267	0.165289256198347
364	"OTU_9994"	2	0.324040705714804	0
365	"OTU_10251"	2	-0.247081038107538	0
366	"OTU_10345"	1	-0.753749044769802	0.444444444444444
367	"OTU_10370"	2	0.324040705714804	0
368	"OTU_10401"	1	-0.753749044769802	0
369	"OTU_10488"	0	0.733700367231689	0.0867768595041321
370	"OTU_10632"	2	-0.437454952714986	0
371	"OTU_10917"	1	0.2924243785729	0
372	"OTU_10998"	1	0.2924243785729	0
373	"OTU_11034"	1	-0.544514360101262	0
374	"OTU_11054"	6	0.870285269152674	0
375	"OTU_11276"	1	-0.544514360101262	0.73469387755102
376	"OTU_11326"	3	-0.429006167564111	0
377	"OTU_11423"	10	-0.204124145231932	0
378	"OTU_11791"	11	0.501763473248493	0
379	"OTU_11931"	0	-0.902909147576237	0
380	"OTU_12094"	1	0.50165906324144	0
381	"OTU_12310"	0	0.651869891491293	0.165289256198347
382	"OTU_12359"	7	-0.866025403784439	0
383	"OTU_12516"	0	-0.821078671835841	0
384	"OTU_12543"	0	-0.00277391443187783	0.142011834319526
385	"OTU_12580"	0	-0.821078671835841	0
386	"OTU_12734"	10	0.816496580927726	0
387	"OTU_13164"	12	-1	0
388	"OTU_13168"	0	-0.330095817393463	0.197530864197531
389	"OTU_13177"	0	2.04298797907803	0.218820861678005
390	"OTU_13294"	2	-0.437454952714986	0
391	"OTU_13791"	3	-0.0667342927321951	0
392	"OTU_14293"	3	1.74462508142739	0
393	"OTU_14351"	3	0.657809456931638	0
394	"OTU_14574"	0	0.4882089400105	0.0997229916897509
395	"OTU_14601"	11	-0.6191974776258	0
396	"OTU_14617"	10	-0.204124145231932	0
397	"OTU_14733"	4	0.216771125841362	0
398	"OTU_14736"	11	1.39853223394793	0.13265306122449
399	"OTU_14864"	2	0.324040705714804	0
400	"OTU_15204"	15	0	0
401	"OTU_15640"	0	-0.902909147576237	0
402	"OTU_15903"	3	-0.429006167564111	0
403	"OTU_16045"	0	-0.411926293133859	0
404	"OTU_16427"	7	-0.866025403784439	0
405	"OTU_16473"	1	-0.544514360101262	0
406	"OTU_16896"	2	-0.437454952714986	0
407	"OTU_17111"	1	-0.753749044769802	0
408	"OTU_17156"	1	-0.335279675432721	0.375
409	"OTU_17462"	7	-0.866025403784439	0
410	"OTU_17787"	0	-0.575587244614652	0
411	"OTU_17935"	18	0	0
412	"OTU_18010"	4	-0.718054354349511	0
413	"OTU_18117"	2	-0.437454952714986	0
414	"OTU_18250"	19	0	0
415	"OTU_18343"	2	-0.437454952714986	0
416	"OTU_18617"	11	-1.29177404815038	0
417	"OTU_18641"	0	-0.657417720355048	0
418	"OTU_18671"	1	0.2924243785729	0
419	"OTU_18890"	4	-0.406445860952554	0
420	"OTU_19050"	0	-0.902909147576237	0
421	"OTU_19222"	1	-0.335279675432721	0
422	"OTU_19287"	3	-0.791278042396028	0
423	"OTU_19707"	0	-0.902909147576237	0
424	"OTU_19766"	4	-0.718054354349511	0
425	"OTU_19805"	1	-0.753749044769802	0.5
426	"OTU_19958"	2	-0.437454952714986	0
427	"OTU_20055"	10	-1.22474487139159	0
428	"OTU_20058"	2	-0.437454952714986	0
429	"OTU_20094"	4	-0.718054354349511	0
430	"OTU_20278"	1	-0.335279675432721	0
431	"OTU_20360"	2	-0.247081038107538	0.48
432	"OTU_20452"	2	-0.437454952714986	0
433	"OTU_20797"	0	1.38834417315486	0.250865051903114
434	"OTU_20810"	5	0.818058711652352	0
435	"OTU_21239"	0	-0.16643486591267	0.165289256198347
436	"OTU_21262"	1	0.2924243785729	0.493827160493827
437	"OTU_21361"	0	1.38834417315486	0.0644444444444445
438	"OTU_21434"	1	-0.544514360101262	0
439	"OTU_21522"	1	-0.335279675432721	0.56
440	"OTU_21582"	2	0.133666791107357	0.571428571428571
441	"OTU_21739"	10	0.816496580927726	0
442	"OTU_21837"	1	-0.126044990764181	0.489795918367347
443	"OTU_21841"	1	-0.544514360101262	0
444	"OTU_21849"	2	-0.437454952714986	0
445	"OTU_21915"	1	0.2924243785729	0
446	"OTU_21937"	1	-0.753749044769802	0
447	"OTU_22049"	0	-0.902909147576237	0
448	"OTU_22051"	6	-0.924678098474716	0
449	"OTU_22064"	10	-1.22474487139159	0
450	"OTU_22141"	11	-1.06758185797552	0
451	"OTU_22242"	1	-0.544514360101262	0.444444444444444
452	"OTU_22338"	3	-0.247870230148153	0
453	"OTU_22366"	3	-0.791278042396028	0
454	"OTU_22456"	1	-0.753749044769802	0
455	"OTU_22558"	2	-0.0567071235000908	0
456	"OTU_22658"	0	-0.657417720355048	0
457	"OTU_22698"	2	-0.247081038107538	0
458	"OTU_22728"	0	-0.657417720355048	0
459	"OTU_22802"	10	-0.204124145231932	0
460	"OTU_22899"	1	-0.753749044769802	0
461	"OTU_22981"	5	-0.0791669720953888	0
462	"OTU_23060"	2	-0.247081038107538	0
463	"OTU_23091"	1	-0.335279675432721	0
464	"OTU_23115"	4	-0.406445860952554	0
465	"OTU_23319"	1	-0.753749044769802	0
466	"OTU_23377"	3	-0.61014210498007	0
467	"OTU_23738"	2	-0.437454952714986	0
468	"OTU_23828"	2	0.514414620322252	0.244897959183674
469	"OTU_23906"	0	0.324547988529707	0
470	"OTU_24061"	3	-0.791278042396028	0
471	"OTU_24085"	6	-0.326356975932253	0
472	"OTU_24090"	11	0.950147853598211	0
473	"OTU_24102"	0	-0.902909147576237	0
474	"OTU_24324"	3	-0.791278042396028	0
475	"OTU_24385"	12	-1	0
476	"OTU_24474"	3	-0.791278042396028	0
477	"OTU_24536"	2	-0.437454952714986	0
478	"OTU_24660"	17	0	0
479	"OTU_24748"	9	-0.534522483824849	0
480	"OTU_24893"	2	-0.437454952714986	0
481	"OTU_25138"	2	-0.437454952714986	0
482	"OTU_25187"	14	0	0
483	"OTU_25345"	3	-0.429006167564111	0
484	"OTU_25392"	1	-0.335279675432721	0
485	"OTU_25900"	0	0.4882089400105	0
486	"OTU_25972"	3	-0.429006167564111	0
487	"OTU_25976"	2	-0.247081038107538	0
488	"OTU_26168"	2	-0.437454952714986	0
489	"OTU_26248"	0	0.4882089400105	0.253968253968254
